SubjectArea,Subject,Band,ContentCode_V2,ContentCode_V1,ContentDescription_V1,ChangeType,Comment
English,English as an Additional Language,Level C4,,VCEALL787,Use an extended range of cohesive devices to improve fluency,Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL788,"Demonstrate control of appropriate grammatical structures that develop the ways to analyse, argue, persuade, describe, classify or explain",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL792,"Use imagery to create nuance, mood and feeling",Removed,Removed to reduce repetition.
English,English as an Additional Language,Level C4,,VCEALL796,Use a range of digital formats and images to enhance meaning and impact,Removed,Removed because this skill is taught and assessed in the Digital Technologies curriculum.
English,English as an Additional Language,Level C4,VC2EALC4L01,VCEALC738,"Understand the point of view and message of an unfamiliar speaker, with minimal support",Revised,Revised to include ‘contextual’.
English,English as an Additional Language,Level C4,VC2EALC4L02,VCEALC739,"Extract key information or ideas from a variety of texts across the curriculum areas, with reduced support",Refined,Refined to focus on spoken texts only.
English,English as an Additional Language,Level C4,VC2EALC4L03,VCEALC735,Participate in conversations with fluent speakers that involve changes of topic and register,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L03,VCEALC736,Negotiate with peers and teachers in the full range of classroom situations,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L04,VCEALC742,Prepare and deliver an extended talk that reflects a clear progression of ideas relevant to the audience and purpose,Revised,Revised to replace ‘talk’ with ‘formal presentation’ and to include ‘context’.
English,English as an Additional Language,Level C4,VC2EALC4L05,VCEALL748,"Sustain complex ideas and information in coherent spoken texts, taking account of audience and purpose",Revised,Revised to include ‘context’.
English,English as an Additional Language,Level C4,VC2EALC4L06,VCEALL749,"Produce extended speech, using connectives and signal words",Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L06,VCEALL750,Use a range of cohesive devices to extend and connect speech,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L07,VCEALL751,Formulate extended statements with increasing control over grammatical features,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L07,VCEALL752,Use extended topic-related verb groups,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4L08,VCEALL753,Use a range of extended descriptive phrases,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4L09,VCEALL755,Use words with multiple meanings across curriculum areas,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4L10,VCEALL756,"Use pronunciation, intonation, volume and stress to support meaning",Refined,Refined for specificity.
English,English as an Additional Language,Level C4,VC2EALC4L11,,,New,New content description. Added to provide specificity to support listening and speaking.
English,English as an Additional Language,Level C4,VC2EALC4L12,VCEALA747,Compare and contrast different ways of communicating meanings in home language and English,Revised,Revised to improve clarity.
English,English as an Additional Language,Level C4,VC2EALC4L13,,,New,New content description. Added to strengthen plurilingualism in Version 2.0.
English,English as an Additional Language,Level C4,VC2EALC4L14,VCEALA746,Use home language resources to develop English,Revised,Revised to improve clarity.
English,English as an Additional Language,Level C4,VC2EALC4L15,,,New,New content description. Added to support new focus on collaboration.
English,English as an Additional Language,Level C4,VC2EALC4R01,,,New,New content description. Added to provide specificity around key skills.
English,English as an Additional Language,Level C4,VC2EALC4R02,VCEALC759,Extract and manipulate relevant information from a range of texts,Revised,Revised to replace ‘manipulate’ with ‘evaluate’.
English,English as an Additional Language,Level C4,VC2EALC4R03,,,New,New content description. Added to recognise the increasing importance of visual representations in texts.
English,English as an Additional Language,Level C4,VC2EALC4R04,VCEALC762,Interpret a text at literal and inferential levels,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4R05,VCEALL768,Examine the role of the structures and features of mainstream texts in different curriculum areas,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4R05,VCEALL769,Demonstrate awareness of the role of the structures and features in a range of texts,Refined,Combined and refined 2 content descriptions to form one.
English,English as an Additional Language,Level C4,VC2EALC4R06,VCEALL770,Recognise and follow complex text connections used to link ideas across sentences and paragraphs,Refined,Refined for clarity.
English,English as an Additional Language,Level C4,VC2EALC4R07,VCEALL771,Demonstrate understanding of complex language,Refined,Refined for clarity.
English,English as an Additional Language,Level C4,VC2EALC4R08,VCEALL772,Understand a range of verb forms in particular text types,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4R09,VCEALL773,Read and understand complex descriptive language,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4R10,VCEALL774,Demonstrate a broad technical vocabulary across the curriculum areas,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C4,VC2EALC4R11,,,New,New content description. Added to provide focus on key skill.
English,English as an Additional Language,Level C4,VC2EALC4R12,,,New,New content description. Added to recognise the increasing importance of visuals and aesthetics in texts and the roles they play in reading.
English,English as an Additional Language,Level C4,VC2EALC4R13,VCEALA766,Discuss specific characteristics and features of texts in relation to another known language,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C4,VC2EALC4R14,VCEALA765,"Read a range of sustained, complex texts",Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C4,VC2EALC4R15,,,New,New content description. Added to strengthen representation of plurilingualism.
English,English as an Additional Language,Level C4,VC2EALC4R16,,,New,New content description. Added to support the new focus on collaboration.
English,English as an Additional Language,Level C4,VC2EALC4W01,VCEALC777,Write an extended argument or discussion on a familiar issue,Revised,Revised to replace ‘familiar’ with ‘specific’.
English,English as an Additional Language,Level C4,VC2EALC4W02,VCEALC778,Write extended factual texts conveying a variety of aspects of topics from across the curriculum,Revised,Revised to replace ‘factual’ with ‘information’.
English,English as an Additional Language,Level C4,VC2EALC4W03,VCEALC779,"Write extended personal and imaginative texts showing an awareness of audience and purpose, with teacher prompts",Refined,Refined for clarity.
English,English as an Additional Language,Level C4,VC2EALC4W04,VCEALC776,Incorporating visual features into texts,Revised,Revised to add 'extended’ to focus on development of senior secondary writing skills. .
English,English as an Additional Language,Level C4,VC2EALC4W05,VCEALL785,Write a range of extended texts using the structures appropriate to the text types,Revised,No substantive change.
English,English as an Additional Language,Level C4,VC2EALC4W06,VCEALL786,Write a range of cohesive texts with accuracy,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4W07,VCEALL789,Combine simple sentences into complex sentences using embedding structures,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4W08,VCEALL790,Demonstrate control of a wide range of verb forms,Refined,Refined for clarity.
English,English as an Additional Language,Level C4,VC2EALC4W09,VCEALL791,Use relative clauses and adjectival expressions for descriptive purposes,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4W10,VCEALL793,Use an expanded vocabulary appropriate for the curriculum area,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4W11,VCEALL794,Spell words accurately using a range of strategies,Revised,No change.
English,English as an Additional Language,Level C4,VC2EALC4W12,VCEALL795,Use a wide range of punctuation marks to add impact to writing,Revised,Revised to provide clearer guidance for teachers.
English,English as an Additional Language,Level C4,VC2EALC4W13,VCEALA780,"Understand how writing contexts, audience and purpose influence function and form",Revised,Revised to provide greater specificity.
English,English as an Additional Language,Level C4,VC2EALC4W14,VCEALA782,Revise and refine writing in response to feedback from a teacher or peer,Refined,Refined to strengthen focus on senior secondary writing and editing skills.
English,English as an Additional Language,Level C4,VC2EALC4W15,VCEALA783,Draw on home language resources to communicate more complex ideas,Revised,Revised to refer to home language resources more broadly.
English,English as an Additional Language,Level C4,VC2EALC4W16,VCEALA781,Plan and draft text independently and through group activities,Refined,Refined to emphasise collaboration.
